HitRate@5,NDCG@5,HitRate@10,NDCG@10,HitRate@20,NDCG@20,Coverage@20,ILD@20,ValNDCG@20,ValHitRate@20,seed,family,lambda_attr,backbone,dataset
0.0400431454181671,0.0262175444513559,0.0556828901171684,0.0312854759395122,0.0800862908363342,0.0374342612922191,0.2478851377570818,0.9158689379692078,0.0758024379611015,0.1442631781101226,44,loo-marginal,0.4,lightgcn,amazon_books_2018_custom
0.0314143188297748,0.0200079567730426,0.0467844158411026,0.024953156709671,0.0703788623213768,0.0308650098741054,0.2404346138921226,0.919310748577118,0.0486163645982742,0.0964001640677452,45,uniform,0.0,lightgcn,amazon_books_2018_custom
0.0316839702427387,0.0201216172426939,0.0469192378222942,0.0250151026993989,0.0706485137343406,0.0309554897248744,0.2399689561505626,0.919462502002716,0.0487051010131835,0.0962653383612632,45,uniform,0.05,lightgcn,amazon_books_2018_custom
0.0318187959492206,0.0201323926448822,0.0465147644281387,0.0248722750693559,0.0702440366148948,0.0308428984135389,0.2390376406674427,0.919597864151001,0.0485330559313297,0.0954563841223716,45,uniform,0.1,lightgcn,amazon_books_2018_custom
0.0320884436368942,0.020348772406578,0.0466495901346206,0.0250489935278892,0.0706485137343406,0.0310795921832323,0.2384167636786961,0.9198066592216492,0.0487034134566783,0.0953215584158897,45,uniform,0.2,lightgcn,amazon_books_2018_custom
0.0318187959492206,0.0201705079525709,0.0466495901346206,0.0249766483902931,0.0703788623213768,0.0309456121176481,0.2351571594877765,0.9201714992523192,0.0486822053790092,0.0949170812964439,45,uniform,0.4,lightgcn,amazon_books_2018_custom
0.0314143188297748,0.0200079567730426,0.0467844158411026,0.024953156709671,0.0703788623213768,0.0308650098741054,0.2404346138921226,0.919310748577118,0.0486163645982742,0.0964001640677452,45,additive-pref,0.0,lightgcn,amazon_books_2018_custom
0.0315491445362567,0.0200103558599948,0.0467844158411026,0.0249141529202461,0.0703788623213768,0.0308284517377614,0.2398913465269693,0.9193732738494872,0.0485319010913372,0.0955912098288536,45,additive-pref,0.05,lightgcn,amazon_books_2018_custom
0.0316839702427387,0.0201037246733903,0.0465147644281387,0.0248943734914064,0.0705136880278587,0.0309170689433813,0.2392704695382227,0.9194315671920776,0.0486530475318431,0.0958608612418174,45,additive-pref,0.1,lightgcn,amazon_books_2018_custom
0.0318187959492206,0.0202268064022064,0.0462451130151748,0.0249019246548414,0.0702440366148948,0.0309371445327997,0.2381063251843228,0.9194901585578918,0.0487409122288227,0.0955912098288536,45,additive-pref,0.2,lightgcn,amazon_books_2018_custom
0.0318187959492206,0.0200076419860124,0.0462451130151748,0.0246758759021759,0.0706485137343406,0.0308082643896341,0.2353899883585564,0.9196038842201232,0.0485422611236572,0.0941081270575523,45,additive-pref,0.4,lightgcn,amazon_books_2018_custom
0.0314143188297748,0.0200079567730426,0.0467844158411026,0.024953156709671,0.0703788623213768,0.0308650098741054,0.2404346138921226,0.919310748577118,0.0486163645982742,0.0964001640677452,45,loo-marginal,0.0,lightgcn,amazon_books_2018_custom
