source,family,family_size,left,right,n_users,mean_difference,raw_p,exceedances,draws,published_holm_p,recomputed_holm_p
per-metric family,MovieLens / primary / target_margin / joint_effect_target_margin,10,Greedy seq. del.,Random control,1000,0.000305899271516,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / joint_regret_ndcg,10,MC Shapley,LIME,1000,0.00226672350766,0.00639936006399,63,10000,0.017098290171,0.017098290171
per-metric family,MovieLens / primary / target_margin / joint_regret_ndcg,10,MC Shapley,LOO,1000,0.0028679911847,0.00569943005699,56,10000,0.017098290171,0.017098290171
per-metric family,MovieLens / primary / target_margin / joint_regret_ndcg,10,MC Shapley,Greedy seq. del.,1000,-0.0344264114146,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / joint_regret_ndcg,10,MC Shapley,Random control,1000,-0.0412676851263,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / joint_regret_ndcg,10,LIME,LOO,1000,0.000601267677039,0.36096390361,3609,10000,0.36096390361,0.36096390361
per-metric family,MovieLens / primary / target_margin / joint_regret_ndcg,10,LIME,Greedy seq. del.,1000,-0.0366931349222,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / joint_regret_ndcg,10,LIME,Random control,1000,-0.043534408634,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / joint_regret_ndcg,10,LOO,Greedy seq. del.,1000,-0.0372944025993,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / joint_regret_ndcg,10,LOO,Random control,1000,-0.044135676311,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / joint_regret_ndcg,10,Greedy seq. del.,Random control,1000,-0.00684127371178,0.00199980002,19,10000,0.00799920007999,0.00799920007999
per-metric family,MovieLens / primary / target_margin / joint_regret_primary,10,MC Shapley,LIME,1000,5.99943791571e-05,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / joint_regret_primary,10,MC Shapley,LOO,1000,6.68348251233e-05,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / joint_regret_primary,10,MC Shapley,Greedy seq. del.,1000,-0.00212941477315,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / joint_regret_primary,10,MC Shapley,Random control,1000,-0.00243531404466,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / joint_regret_primary,10,LIME,LOO,1000,6.84044596622e-06,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / joint_regret_primary,10,LIME,Greedy seq. del.,1000,-0.0021894091523,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / joint_regret_primary,10,LIME,Random control,1000,-0.00249530842382,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / joint_regret_primary,10,LOO,Greedy seq. del.,1000,-0.00219624959827,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / joint_regret_primary,10,LOO,Random control,1000,-0.00250214886979,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / joint_regret_primary,10,Greedy seq. del.,Random control,1000,-0.000305899271516,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / normalized_regret_ndcg,10,MC Shapley,LIME,339,0.0420659321927,0.001399860014,13,10000,0.00519948005199,0.00519948005199
per-metric family,MovieLens / primary / target_margin / normalized_regret_ndcg,10,MC Shapley,LOO,339,0.0501165908183,0.001299870013,12,10000,0.00519948005199,0.00519948005199
per-metric family,MovieLens / primary / target_margin / normalized_regret_ndcg,10,MC Shapley,Greedy seq. del.,339,-1.20354151124,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / normalized_regret_ndcg,10,MC Shapley,Random control,339,-1.17799667864,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / normalized_regret_ndcg,10,LIME,LOO,339,0.00805065862567,0.397660233977,3976,10000,0.795320467953,0.795320467953
per-metric family,MovieLens / primary / target_margin / normalized_regret_ndcg,10,LIME,Greedy seq. del.,339,-1.24560744344,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / normalized_regret_ndcg,10,LIME,Random control,339,-1.22006261084,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / normalized_regret_ndcg,10,LOO,Greedy seq. del.,339,-1.25365810206,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / normalized_regret_ndcg,10,LOO,Random control,339,-1.22811326946,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / normalized_regret_ndcg,10,Greedy seq. del.,Random control,339,0.0255448326008,0.874712528747,8747,10000,0.874712528747,0.874712528747
per-metric family,MovieLens / primary / target_margin / normalized_regret_primary,10,MC Shapley,LIME,1000,0.0354953906664,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / normalized_regret_primary,10,MC Shapley,LOO,1000,0.0393962060072,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / normalized_regret_primary,10,MC Shapley,Greedy seq. del.,1000,-0.943067917996,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / normalized_regret_primary,10,MC Shapley,Random control,1000,-0.985426216669,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / normalized_regret_primary,10,LIME,LOO,1000,0.00390081534087,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / normalized_regret_primary,10,LIME,Greedy seq. del.,1000,-0.978563308662,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / normalized_regret_primary,10,LIME,Random control,1000,-1.02092160734,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / normalized_regret_primary,10,LOO,Greedy seq. del.,1000,-0.982464124003,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / normalized_regret_primary,10,LOO,Random control,1000,-1.02482242268,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / normalized_regret_primary,10,Greedy seq. del.,Random control,1000,-0.0423582986733,0.03099690031,309,10000,0.03099690031,0.03099690031
per-metric family,MovieLens / primary / target_margin / signed_alignment,10,MC Shapley,LIME,1000,-0.0450372452483,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / signed_alignment,10,MC Shapley,LOO,1000,-0.0652361032929,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / signed_alignment,10,MC Shapley,Greedy seq. del.,1000,0.586935804901,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / signed_alignment,10,MC Shapley,Random control,1000,0.924887783404,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / signed_alignment,10,LIME,LOO,1000,-0.0201988580446,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / signed_alignment,10,LIME,Greedy seq. del.,1000,0.63197305015,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / signed_alignment,10,LIME,Random control,1000,0.969925028652,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / signed_alignment,10,LOO,Greedy seq. del.,1000,0.652171908194,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / signed_alignment,10,LOO,Random control,1000,0.990123886696,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / signed_alignment,10,Greedy seq. del.,Random control,1000,0.337951978502,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / signed_alignment_ndcg,10,MC Shapley,LIME,349,-0.0147799332537,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / signed_alignment_ndcg,10,MC Shapley,LOO,349,-0.0202722524691,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / signed_alignment_ndcg,10,MC Shapley,Greedy seq. del.,349,0.324068919635,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / signed_alignment_ndcg,10,MC Shapley,Random control,349,0.591632178893,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / signed_alignment_ndcg,10,LIME,LOO,349,-0.00549231921547,0.001099890011,10,10000,0.001099890011,0.001099890011
per-metric family,MovieLens / primary / target_margin / signed_alignment_ndcg,10,LIME,Greedy seq. del.,349,0.338848852889,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / signed_alignment_ndcg,10,LIME,Random control,349,0.606412112147,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / signed_alignment_ndcg,10,LOO,Greedy seq. del.,349,0.344341172104,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / signed_alignment_ndcg,10,LOO,Random control,349,0.611904431362,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / signed_alignment_ndcg,10,Greedy seq. del.,Random control,349,0.267563259258,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / top1_precision,10,MC Shapley,LIME,1000,-0.147,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / top1_precision,10,MC Shapley,LOO,1000,-0.2176,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / top1_precision,10,MC Shapley,Greedy seq. del.,1000,0.6074,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / top1_precision,10,MC Shapley,Random control,1000,0.6772,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / top1_precision,10,LIME,LOO,1000,-0.0706,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / top1_precision,10,LIME,Greedy seq. del.,1000,0.7544,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / top1_precision,10,LIME,Random control,1000,0.8242,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / top1_precision,10,LOO,Greedy seq. del.,1000,0.825,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / top1_precision,10,LOO,Random control,1000,0.8948,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / top1_precision,10,Greedy seq. del.,Random control,1000,0.0698,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / top3_precision,10,MC Shapley,LIME,1000,-0.0999333333333,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / top3_precision,10,MC Shapley,LOO,1000,-0.146866666667,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / top3_precision,10,MC Shapley,Greedy seq. del.,1000,0.5238,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / top3_precision,10,MC Shapley,Random control,1000,0.655,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / top3_precision,10,LIME,LOO,1000,-0.0469333333333,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / top3_precision,10,LIME,Greedy seq. del.,1000,0.623733333333,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / top3_precision,10,LIME,Random control,1000,0.754933333333,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / top3_precision,10,LOO,Greedy seq. del.,1000,0.670666666667,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / top3_precision,10,LOO,Random control,1000,0.801866666667,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / top3_precision,10,Greedy seq. del.,Random control,1000,0.1312,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / top5_precision,10,MC Shapley,LIME,1000,-0.07092,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / top5_precision,10,MC Shapley,LOO,1000,-0.11476,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / top5_precision,10,MC Shapley,Greedy seq. del.,1000,0.45749,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / top5_precision,10,MC Shapley,Random control,1000,0.579666666667,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / top5_precision,10,LIME,LOO,1000,-0.04384,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / top5_precision,10,LIME,Greedy seq. del.,1000,0.52841,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / top5_precision,10,LIME,Random control,1000,0.650586666667,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / top5_precision,10,LOO,Greedy seq. del.,1000,0.57225,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / top5_precision,10,LOO,Random control,1000,0.694426666667,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / primary / target_margin / top5_precision,10,Greedy seq. del.,Random control,1000,0.122176666667,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / budget1 / target_margin / abstention,10,MC Shapley,LIME,250,-0.004,1,10000,10000,1,1
per-metric family,MovieLens / budget1 / target_margin / abstention,10,MC Shapley,LOO,250,-0.004,1,10000,10000,1,1
per-metric family,MovieLens / budget1 / target_margin / abstention,10,MC Shapley,Greedy seq. del.,250,0,1,10000,10000,1,1
per-metric family,MovieLens / budget1 / target_margin / abstention,10,MC Shapley,Random control,250,-0.0008,1,10000,10000,1,1
per-metric family,MovieLens / budget1 / target_margin / abstention,10,LIME,LOO,250,0,1,10000,10000,1,1
per-metric family,MovieLens / budget1 / target_margin / abstention,10,LIME,Greedy seq. del.,250,0.004,1,10000,10000,1,1
per-metric family,MovieLens / budget1 / target_margin / abstention,10,LIME,Random control,250,0.0032,1,10000,10000,1,1
per-metric family,MovieLens / budget1 / target_margin / abstention,10,LOO,Greedy seq. del.,250,0.004,1,10000,10000,1,1
per-metric family,MovieLens / budget1 / target_margin / abstention,10,LOO,Random control,250,0.0032,1,10000,10000,1,1
per-metric family,MovieLens / budget1 / target_margin / abstention,10,Greedy seq. del.,Random control,250,-0.0008,1,10000,10000,1,1
per-metric family,MovieLens / budget1 / target_margin / intervention_success,10,MC Shapley,LIME,250,0.0032,1,10000,10000,1,1
per-metric family,MovieLens / budget1 / target_margin / intervention_success,10,MC Shapley,LOO,250,0.0032,1,10000,10000,1,1
per-metric family,MovieLens / budget1 / target_margin / intervention_success,10,MC Shapley,Greedy seq. del.,250,0.7032,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / budget1 / target_margin / intervention_success,10,MC Shapley,Random control,250,0.5392,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / budget1 / target_margin / intervention_success,10,LIME,LOO,250,0,1,10000,10000,1,1
per-metric family,MovieLens / budget1 / target_margin / intervention_success,10,LIME,Greedy seq. del.,250,0.7,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / budget1 / target_margin / intervention_success,10,LIME,Random control,250,0.536,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / budget1 / target_margin / intervention_success,10,LOO,Greedy seq. del.,250,0.7,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / budget1 / target_margin / intervention_success,10,LOO,Random control,250,0.536,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / budget1 / target_margin / intervention_success,10,Greedy seq. del.,Random control,250,-0.164,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / budget1 / target_margin / intervention_success_ndcg,10,MC Shapley,LIME,250,0.0128,0.029097090291,290,10000,0.116388361164,0.116388361164
per-metric family,MovieLens / budget1 / target_margin / intervention_success_ndcg,10,MC Shapley,LOO,250,0.0064,0.44495550445,4449,10000,0.65603439656,0.65603439656
per-metric family,MovieLens / budget1 / target_margin / intervention_success_ndcg,10,MC Shapley,Greedy seq. del.,250,0.1304,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / budget1 / target_margin / intervention_success_ndcg,10,MC Shapley,Random control,250,0.1488,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / budget1 / target_margin / intervention_success_ndcg,10,LIME,LOO,250,-0.0064,0.254774522548,2547,10000,0.65603439656,0.65603439656
per-metric family,MovieLens / budget1 / target_margin / intervention_success_ndcg,10,LIME,Greedy seq. del.,250,0.1176,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / budget1 / target_margin / intervention_success_ndcg,10,LIME,Random control,250,0.136,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / budget1 / target_margin / intervention_success_ndcg,10,LOO,Greedy seq. del.,250,0.124,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / budget1 / target_margin / intervention_success_ndcg,10,LOO,Random control,250,0.1424,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / budget1 / target_margin / intervention_success_ndcg,10,Greedy seq. del.,Random control,250,0.0184,0.218678132187,2186,10000,0.65603439656,0.65603439656
per-metric family,MovieLens / budget1 / target_margin / joint_effect_ndcg,10,MC Shapley,LIME,250,0.00039565212396,0.357564243576,3575,10000,1,1
per-metric family,MovieLens / budget1 / target_margin / joint_effect_ndcg,10,MC Shapley,LOO,250,-0.000429682813999,0.375362463754,3753,10000,1,1
per-metric family,MovieLens / budget1 / target_margin / joint_effect_ndcg,10,MC Shapley,Greedy seq. del.,250,0.0280099407744,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / budget1 / target_margin / joint_effect_ndcg,10,MC Shapley,Random control,250,0.0254993477197,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / budget1 / target_margin / joint_effect_ndcg,10,LIME,LOO,250,-0.000825334937959,0.0617938206179,617,10000,0.247175282472,0.247175282472
per-metric family,MovieLens / budget1 / target_margin / joint_effect_ndcg,10,LIME,Greedy seq. del.,250,0.0276142886504,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / budget1 / target_margin / joint_effect_ndcg,10,LIME,Random control,250,0.0251036955958,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / budget1 / target_margin / joint_effect_ndcg,10,LOO,Greedy seq. del.,250,0.0284396235884,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / budget1 / target_margin / joint_effect_ndcg,10,LOO,Random control,250,0.0259290305337,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / budget1 / target_margin / joint_effect_ndcg,10,Greedy seq. del.,Random control,250,-0.00251059305463,0.463753624638,4637,10000,1,1
per-metric family,MovieLens / budget1 / target_margin / joint_effect_primary,10,MC Shapley,LIME,250,-2.20131999952e-05,0.015698430157,156,10000,0.031396860314,0.031396860314
per-metric family,MovieLens / budget1 / target_margin / joint_effect_primary,10,MC Shapley,LOO,250,-2.77071420536e-05,0.001199880012,11,10000,0.003599640036,0.003599640036
per-metric family,MovieLens / budget1 / target_margin / joint_effect_primary,10,MC Shapley,Greedy seq. del.,250,0.00151460311208,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / budget1 / target_margin / joint_effect_primary,10,MC Shapley,Random control,250,0.00135727576544,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / budget1 / target_margin / joint_effect_primary,10,LIME,LOO,250,-5.69394205834e-06,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / budget1 / target_margin / joint_effect_primary,10,LIME,Greedy seq. del.,250,0.00153661631208,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / budget1 / target_margin / joint_effect_primary,10,LIME,Random control,250,0.00137928896543,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / budget1 / target_margin / joint_effect_primary,10,LOO,Greedy seq. del.,250,0.00154231025414,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / budget1 / target_margin / joint_effect_primary,10,LOO,Random control,250,0.00138498290749,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / budget1 / target_margin / joint_effect_primary,10,Greedy seq. del.,Random control,250,-0.000157327346646,0.027097290271,270,10000,0.031396860314,0.031396860314
per-metric family,MovieLens / budget1 / target_margin / joint_effect_target_margin,10,MC Shapley,LIME,250,-2.20131999952e-05,0.016598340166,165,10000,0.033196680332,0.033196680332
per-metric family,MovieLens / budget1 / target_margin / joint_effect_target_margin,10,MC Shapley,LOO,250,-2.77071420536e-05,0.001199880012,11,10000,0.003599640036,0.003599640036
per-metric family,MovieLens / budget1 / target_margin / joint_effect_target_margin,10,MC Shapley,Greedy seq. del.,250,0.00151460311208,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / budget1 / target_margin / joint_effect_target_margin,10,MC Shapley,Random control,250,0.00135727576544,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / budget1 / target_margin / joint_effect_target_margin,10,LIME,LOO,250,-5.69394205834e-06,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / budget1 / target_margin / joint_effect_target_margin,10,LIME,Greedy seq. del.,250,0.00153661631208,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / budget1 / target_margin / joint_effect_target_margin,10,LIME,Random control,250,0.00137928896543,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / budget1 / target_margin / joint_effect_target_margin,10,LOO,Greedy seq. del.,250,0.00154231025414,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / budget1 / target_margin / joint_effect_target_margin,10,LOO,Random control,250,0.00138498290749,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / budget1 / target_margin / joint_effect_target_margin,10,Greedy seq. del.,Random control,250,-0.000157327346646,0.022897710229,228,10000,0.033196680332,0.033196680332
per-metric family,MovieLens / budget1 / target_margin / joint_regret_ndcg,10,MC Shapley,LIME,250,-0.00039565212396,0.339766023398,3397,10000,1,1
per-metric family,MovieLens / budget1 / target_margin / joint_regret_ndcg,10,MC Shapley,LOO,250,0.000429682813999,0.376162383762,3761,10000,1,1
per-metric family,MovieLens / budget1 / target_margin / joint_regret_ndcg,10,MC Shapley,Greedy seq. del.,250,-0.0280099407744,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / budget1 / target_margin / joint_regret_ndcg,10,MC Shapley,Random control,250,-0.0254993477197,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / budget1 / target_margin / joint_regret_ndcg,10,LIME,LOO,250,0.000825334937959,0.0685931406859,685,10000,0.274372562744,0.274372562744
per-metric family,MovieLens / budget1 / target_margin / joint_regret_ndcg,10,LIME,Greedy seq. del.,250,-0.0276142886504,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / budget1 / target_margin / joint_regret_ndcg,10,LIME,Random control,250,-0.0251036955958,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / budget1 / target_margin / joint_regret_ndcg,10,LOO,Greedy seq. del.,250,-0.0284396235884,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / budget1 / target_margin / joint_regret_ndcg,10,LOO,Random control,250,-0.0259290305337,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / budget1 / target_margin / joint_regret_ndcg,10,Greedy seq. del.,Random control,250,0.00251059305463,0.463453654635,4634,10000,1,1
per-metric family,MovieLens / budget1 / target_margin / joint_regret_primary,10,MC Shapley,LIME,250,2.20131999952e-05,0.016198380162,161,10000,0.032396760324,0.032396760324
per-metric family,MovieLens / budget1 / target_margin / joint_regret_primary,10,MC Shapley,LOO,250,2.77071420536e-05,0.000899910008999,8,10000,0.002699730027,0.002699730027
per-metric family,MovieLens / budget1 / target_margin / joint_regret_primary,10,MC Shapley,Greedy seq. del.,250,-0.00151460311208,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / budget1 / target_margin / joint_regret_primary,10,MC Shapley,Random control,250,-0.00135727576544,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / budget1 / target_margin / joint_regret_primary,10,LIME,LOO,250,5.69394205834e-06,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / budget1 / target_margin / joint_regret_primary,10,LIME,Greedy seq. del.,250,-0.00153661631208,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / budget1 / target_margin / joint_regret_primary,10,LIME,Random control,250,-0.00137928896543,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / budget1 / target_margin / joint_regret_primary,10,LOO,Greedy seq. del.,250,-0.00154231025414,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / budget1 / target_margin / joint_regret_primary,10,LOO,Random control,250,-0.00138498290749,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
