seed,user,n_players,method,method_label,aia,faithfulness_alignment,joint_effect_b2,joint_regret_b2,normalized_regret_b2,actionability_gap,efficiency_error
43,69,20,loo_oracle,LOO oracle,0.9984962406015038,1.0,-0.0019748366263406814,,,-0.0015037593984962294,1.734723475976807e-18
43,69,20,lime,LIME,0.9924812030075187,0.993984962406015,-0.0019748366263406814,,,-0.0015037593984962294,1.734723475976807e-18
43,70,17,shapley_mc,Monte Carlo Shapley,0.8014705882352942,0.8210784313725491,-0.001117201636549714,,,-0.019607843137254943,1.734723475976807e-18
43,70,17,loo_oracle,LOO oracle,0.9926470588235295,1.0,-0.00029781811596230057,,,-0.007352941176470451,1.734723475976807e-18
43,70,17,lime,LIME,0.9607843137254902,0.9730392156862747,-0.001117201636549714,,,-0.012254901960784492,1.734723475976807e-18
43,71,20,shapley_mc,Monte Carlo Shapley,0.8210526315789473,0.7984962406015037,0.0014148198735062234,,,0.022556390977443552,0.0
43,71,20,loo_oracle,LOO oracle,0.9909774436090225,1.0,0.0014148198735062234,,,-0.009022556390977488,0.0
43,71,20,lime,LIME,0.9759398496240601,0.9924812030075187,0.0014148198735062234,,,-0.016541353383458635,0.0
43,72,20,shapley_mc,Monte Carlo Shapley,0.6676691729323309,0.6120300751879698,0.0005400174800914703,,,0.055639097744361043,8.673617379884035e-19
43,72,20,loo_oracle,LOO oracle,0.9518796992481202,1.0,9.054610891806592e-05,,,-0.048120300751879785,8.673617379884035e-19
43,72,20,lime,LIME,0.8270676691729323,0.8992481203007519,9.525421518802313e-05,,,-0.07218045112781957,8.673617379884035e-19
43,73,20,shapley_mc,Monte Carlo Shapley,0.8451127819548873,0.8421052631578947,0.001966465216649116,,,0.00300751879699257,6.938893903907228e-18
43,73,20,loo_oracle,LOO oracle,0.9984962406015038,1.0,0.001966465216649116,,,-0.0015037593984962294,6.938893903907228e-18
43,73,20,lime,LIME,0.9669172932330825,0.9699248120300751,0.001966465216649116,,,-0.00300751879699257,6.938893903907228e-18
43,74,20,shapley_mc,Monte Carlo Shapley,0.8030075187969924,0.7984962406015037,0.0015281430370821525,,,0.004511278195488688,3.469446951953614e-18
43,74,20,loo_oracle,LOO oracle,0.9909774436090225,1.0,0.0015281430370821525,,,-0.009022556390977488,3.469446951953614e-18
43,74,20,lime,LIME,0.9548872180451128,0.9654135338345864,0.0015281430370821525,,,-0.010526315789473606,3.469446951953614e-18
43,75,20,shapley_mc,Monte Carlo Shapley,0.675187969924812,0.724812030075188,-0.0005966359668297949,,,-0.049624060150376015,2.168404344971009e-19
43,75,20,loo_oracle,LOO oracle,0.9879699248120299,1.0,-0.0005966359668297949,,,-0.012030075187970057,2.168404344971009e-19
43,75,20,lime,LIME,0.8586466165413533,0.900751879699248,-0.0005966359668297949,,,-0.042105263157894646,2.168404344971009e-19
43,76,10,shapley_mc,Monte Carlo Shapley,0.9151515151515152,0.9393939393939393,-0.007841021482421606,,,-0.024242424242424176,3.469446951953614e-17
43,76,10,loo_oracle,LOO oracle,0.9878787878787878,0.9999999999999999,-0.007841021482421606,,,-0.012121212121212088,3.469446951953614e-17
43,76,10,lime,LIME,0.9757575757575757,0.9878787878787878,-0.007841021482421606,,,-0.012121212121212088,3.469446951953614e-17
43,77,20,shapley_mc,Monte Carlo Shapley,0.6360902255639098,0.6150375939849623,-2.1142098256543562e-06,,,0.021052631578947545,0.0
43,77,20,loo_oracle,LOO oracle,0.9263157894736842,1.0,-0.0005590199460265843,,,-0.0736842105263158,0.0
43,77,20,lime,LIME,0.8345864661654135,0.8992481203007519,-0.0004849005520629057,,,-0.06466165413533831,0.0
43,78,14,shapley_mc,Monte Carlo Shapley,0.7890109890109891,0.7758241758241758,0.0014365402533324523,,,0.013186813186813251,1.734723475976807e-18
43,78,14,loo_oracle,LOO oracle,0.9824175824175824,1.0,0.00038184604490165697,,,-0.01758241758241763,1.734723475976807e-18
43,78,14,lime,LIME,0.8505494505494505,0.8857142857142857,0.00041560981881499925,,,-0.03516483516483515,1.734723475976807e-18
43,79,20,shapley_mc,Monte Carlo Shapley,0.5458646616541353,0.4766917293233082,0.0003097647783089075,,,0.06917293233082705,0.0
43,79,20,loo_oracle,LOO oracle,0.9894736842105262,1.0,1.4653456824775812e-05,,,-0.010526315789473828,0.0
43,79,20,lime,LIME,0.7157894736842104,0.7368421052631579,-0.0004329751647233482,,,-0.021052631578947434,0.0
43,80,20,shapley_mc,Monte Carlo Shapley,0.801503759398496,0.8406015037593983,-0.0029065325389566743,,,-0.0390977443609023,5.204170427930421e-18
43,80,20,loo_oracle,LOO oracle,0.9894736842105262,1.0,-0.0029065325389566743,,,-0.010526315789473828,5.204170427930421e-18
43,80,20,lime,LIME,0.9593984962406013,0.9503759398496241,-0.0029065325389566743,,,0.009022556390977154,5.204170427930421e-18
43,81,20,shapley_mc,Monte Carlo Shapley,0.8210526315789473,0.7729323308270677,-2.5847760539876585e-05,,,0.04812030075187956,4.336808689942018e-19
43,81,20,loo_oracle,LOO oracle,0.9894736842105262,1.0,-2.561047134030936e-05,,,-0.010526315789473828,4.336808689942018e-19
43,81,20,lime,LIME,0.9443609022556391,0.9443609022556391,-2.561047134030936e-05,,,0.0,4.336808689942018e-19
43,82,20,shapley_mc,Monte Carlo Shapley,0.5984962406015037,0.5503759398496241,0.0002948272403258123,,,0.048120300751879674,1.734723475976807e-18
43,82,20,loo_oracle,LOO oracle,0.9834586466165413,1.0,8.368572033662369e-05,,,-0.016541353383458746,1.734723475976807e-18
43,82,20,lime,LIME,0.9624060150375938,0.9894736842105262,8.368572033662369e-05,,,-0.02706766917293235,1.734723475976807e-18
43,83,20,shapley_mc,Monte Carlo Shapley,0.7037593984962407,0.7233082706766917,-0.004946318635983937,,,-0.019548872180450982,1.3877787807814457e-17
43,83,20,loo_oracle,LOO oracle,0.993984962406015,1.0,-0.00041257189072529954,,,-0.006015037593985029,1.3877787807814457e-17
43,83,20,lime,LIME,0.9834586466165413,0.9774436090225563,-0.00041257189072529954,,,0.006015037593984918,1.3877787807814457e-17
43,84,13,shapley_mc,Monte Carlo Shapley,0.7197802197802198,0.6593406593406593,0.001157589291264638,,,0.06043956043956045,1.734723475976807e-18
43,84,13,loo_oracle,LOO oracle,0.989010989010989,1.0,0.001157589291264638,,,-0.01098901098901095,1.734723475976807e-18
43,84,13,lime,LIME,0.9560439560439561,0.9725274725274725,0.001157589291264638,,,-0.016483516483516425,1.734723475976807e-18
43,85,20,shapley_mc,Monte Carlo Shapley,0.5097744360902255,0.5458646616541353,0.0019927257853872837,,,-0.03609022556390973,3.469446951953614e-18
43,85,20,loo_oracle,LOO oracle,0.9849624060150375,1.0,0.0019927257853872837,,,-0.015037593984962516,3.469446951953614e-18
43,85,20,lime,LIME,0.9548872180451128,0.9729323308270676,0.0019927257853872837,,,-0.018045112781954864,3.469446951953614e-18
43,86,20,shapley_mc,Monte Carlo Shapley,0.8977443609022555,0.9248120300751879,4.610534516791276e-05,,,-0.02706766917293235,8.673617379884035e-19
43,86,20,loo_oracle,LOO oracle,0.9819548872180449,1.0,4.610534516791276e-05,,,-0.018045112781955086,8.673617379884035e-19
43,86,20,lime,LIME,0.9112781954887217,0.9383458646616539,4.610534516791276e-05,,,-0.02706766917293224,8.673617379884035e-19
43,87,20,shapley_mc,Monte Carlo Shapley,0.7548872180451127,0.7142857142857143,0.0014431569339012906,,,0.040601503759398416,3.469446951953614e-18
43,87,20,loo_oracle,LOO oracle,0.9879699248120299,1.0,0.0014431569339012906,,,-0.012030075187970057,3.469446951953614e-18
43,87,20,lime,LIME,0.9609022556390976,0.9714285714285714,0.0014431569339012906,,,-0.010526315789473828,3.469446951953614e-18
43,88,11,shapley_mc,Monte Carlo Shapley,0.7454545454545456,0.7454545454545456,-0.00013319230259833947,,,0.0,0.0
43,88,11,loo_oracle,LOO oracle,1.0,1.0,-0.0014420284439633502,,,0.0,0.0
43,88,11,lime,LIME,0.9545454545454546,0.9545454545454546,-0.0014420284439633502,,,0.0,0.0
43,89,20,shapley_mc,Monte Carlo Shapley,0.6075187969924812,0.6045112781954887,0.001123095007346031,,,0.00300751879699257,0.0
43,89,20,loo_oracle,LOO oracle,0.9954887218045112,1.0,0.001123095007346031,,,-0.004511278195488799,0.0
43,89,20,lime,LIME,0.9774436090225563,0.9849624060150375,0.001123095007346031,,,-0.007518796992481147,0.0
43,90,20,shapley_mc,Monte Carlo Shapley,0.613533834586466,0.6060150375939849,0.0005413556548309328,,,0.007518796992481147,8.673617379884035e-19
43,90,20,loo_oracle,LOO oracle,0.9864661654135337,1.0,0.0005538183785592787,,,-0.013533834586466287,8.673617379884035e-19
43,90,20,lime,LIME,0.8646616541353382,0.9037593984962405,0.0005413556548309328,,,-0.0390977443609023,8.673617379884035e-19
43,91,20,shapley_mc,Monte Carlo Shapley,0.8270676691729323,0.7999999999999999,7.11325500638571e-05,,,0.02706766917293235,8.673617379884035e-19
43,91,20,loo_oracle,LOO oracle,0.9834586466165413,1.0,7.11325500638571e-05,,,-0.016541353383458746,8.673617379884035e-19
43,91,20,lime,LIME,0.9142857142857143,0.9052631578947368,9.635824206333243e-05,,,0.009022556390977488,8.673617379884035e-19
43,92,20,shapley_mc,Monte Carlo Shapley,0.5984962406015037,0.5864661654135337,-0.00012028407503322791,,,0.012030075187970057,4.336808689942018e-19
43,92,20,loo_oracle,LOO oracle,0.9654135338345864,1.0,-9.404789363393062e-05,,,-0.03458646616541361,4.336808689942018e-19
43,92,20,lime,LIME,0.8571428571428572,0.9022556390977443,-0.0006015492134850975,,,-0.045112781954887105,4.336808689942018e-19
43,93,12,shapley_mc,Monte Carlo Shapley,0.7482517482517484,0.5524475524475525,0.0009484606130213402,,,0.19580419580419595,8.673617379884035e-19
43,93,12,loo_oracle,LOO oracle,0.9300699300699302,1.0,0.00010427865058770802,,,-0.06993006993006978,8.673617379884035e-19
43,93,12,lime,LIME,0.8251748251748254,0.8671328671328673,-0.0008746476177097229,,,-0.04195804195804187,8.673617379884035e-19
43,94,20,shapley_mc,Monte Carlo Shapley,0.8812030075187969,0.9233082706766916,-9.241185501673854e-05,,,-0.04210526315789476,8.673617379884035e-19
43,94,20,loo_oracle,LOO oracle,0.9639097744360902,1.0,-0.0009858466693544177,,,-0.03609022556390984,8.673617379884035e-19
43,94,20,lime,LIME,0.9233082706766916,0.9639097744360902,-0.0009858466693544177,,,-0.04060150375939853,8.673617379884035e-19
43,95,20,shapley_mc,Monte Carlo Shapley,0.8661654135338346,0.849624060150376,-5.3177036242524345e-05,,,0.016541353383458635,4.336808689942018e-19
43,95,20,loo_oracle,LOO oracle,0.9894736842105262,1.0,-1.535987276896078e-05,,,-0.010526315789473828,4.336808689942018e-19
43,95,20,lime,LIME,0.9804511278195487,0.9924812030075187,-1.535987276896078e-05,,,-0.012030075187970057,4.336808689942018e-19
43,96,20,shapley_mc,Monte Carlo Shapley,0.6812030075187969,0.7187969924812029,-0.00016805749248033353,,,-0.03759398496240596,4.336808689942018e-19
43,96,20,loo_oracle,LOO oracle,0.9203007518796992,1.0,-0.0005980705822243304,,,-0.07969924812030083,4.336808689942018e-19
43,96,20,lime,LIME,0.8947368421052632,0.9443609022556391,-0.0005980705822243304,,,-0.049624060150375904,4.336808689942018e-19
43,97,10,shapley_mc,Monte Carlo Shapley,0.7575757575757575,0.8060606060606059,-0.0021329538717910212,,,-0.048484848484848464,0.0
43,97,10,loo_oracle,LOO oracle,0.9515151515151514,0.9999999999999999,-0.0021329538717910212,,,-0.048484848484848464,0.0
43,97,10,lime,LIME,0.8909090909090909,0.9393939393939393,-0.0021329538717910212,,,-0.048484848484848464,0.0
43,98,20,shapley_mc,Monte Carlo Shapley,0.5774436090225563,0.5578947368421052,0.0004698488569157555,,,0.019548872180451093,0.0
43,98,20,loo_oracle,LOO oracle,0.9924812030075187,1.0,-3.712584634313343e-05,,,-0.007518796992481258,0.0
43,98,20,lime,LIME,0.8616541353383457,0.875187969924812,-0.0006178752812754928,,,-0.013533834586466287,0.0
43,99,18,shapley_mc,Monte Carlo Shapley,0.9195046439628484,0.9401444788441692,0.00011482961754061272,,,-0.020639834881320818,2.168404344971009e-19
43,99,18,loo_oracle,LOO oracle,0.9834881320949431,1.0,0.00017104789863520153,,,-0.016511867905056876,2.168404344971009e-19
43,99,18,lime,LIME,0.9525283797729618,0.9690402476780186,0.00011482961754061272,,,-0.016511867905056765,2.168404344971009e-19
43,100,20,shapley_mc,Monte Carlo Shapley,0.6781954887218045,0.5639097744360902,-7.950472237888695e-05,,,0.11428571428571421,0.0
43,100,20,loo_oracle,LOO oracle,0.9488721804511278,1.0,-0.00046467309438347204,,,-0.051127819548872244,0.0
43,100,20,lime,LIME,0.8390977443609022,0.9203007518796992,-0.00046467309438347204,,,-0.08120300751879694,0.0
43,101,20,shapley_mc,Monte Carlo Shapley,0.27368421052631575,0.306766917293233,0.0005209366649553404,,,-0.03308270676691727,0.0
43,101,20,loo_oracle,LOO oracle,0.9924812030075187,1.0,0.0001372342603389587,,,-0.007518796992481258,0.0
43,101,20,lime,LIME,0.7428571428571428,0.7834586466165413,0.0001372342603389587,,,-0.04060150375939853,0.0
43,102,20,shapley_mc,Monte Carlo Shapley,0.7744360902255639,0.7398496240601502,-6.335589632516792e-05,,,0.03458646616541372,1.3010426069826053e-18
43,102,20,loo_oracle,LOO oracle,0.9759398496240601,1.0,-0.0006645685416554747,,,-0.024060150375939893,1.3010426069826053e-18
43,102,20,lime,LIME,0.9203007518796992,0.9654135338345864,-0.0006645685416554747,,,-0.045112781954887216,1.3010426069826053e-18
43,103,19,shapley_mc,Monte Carlo Shapley,0.6473684210526316,0.6491228070175438,-7.653534688367714e-05,,,-0.0017543859649121751,0.0
43,103,19,loo_oracle,LOO oracle,0.987719298245614,1.0,-7.653534688367714e-05,,,-0.012280701754386003,0.0
43,103,19,lime,LIME,0.9087719298245613,0.9368421052631579,-0.00045313493018339646,,,-0.02807017543859658,0.0
43,104,20,shapley_mc,Monte Carlo Shapley,0.7864661654135338,0.7338345864661654,0.001704280629429178,,,0.05263157894736836,1.734723475976807e-18
43,104,20,loo_oracle,LOO oracle,0.9849624060150375,1.0,0.001704280629429178,,,-0.015037593984962516,1.734723475976807e-18
43,104,20,lime,LIME,0.9248120300751879,0.9248120300751879,0.001704280629429178,,,0.0,1.734723475976807e-18
43,105,20,shapley_mc,Monte Carlo Shapley,0.8601503759398496,0.863157894736842,0.0010916460471960265,,,-0.003007518796992459,1.734723475976807e-18
43,105,20,loo_oracle,LOO oracle,0.9984962406015038,1.0,6.848760947775201e-05,,,-0.0015037593984962294,1.734723475976807e-18
43,105,20,lime,LIME,0.9578947368421054,0.9639097744360902,6.848760947775201e-05,,,-0.006015037593984807,1.734723475976807e-18
43,106,20,shapley_mc,Monte Carlo Shapley,0.6436090225563909,0.5729323308270676,0.00029408122331314734,,,0.07067669172932323,0.0
43,106,20,loo_oracle,LOO oracle,0.9774436090225563,1.0,-0.0005188810398652488,,,-0.022556390977443663,0.0
43,106,20,lime,LIME,0.8917293233082706,0.9248120300751879,-0.0005188810398652488,,,-0.03308270676691727,0.0
43,107,15,shapley_mc,Monte Carlo Shapley,0.7964285714285713,0.7642857142857141,0.0030540635969560914,,,0.03214285714285714,6.938893903907228e-18
43,107,15,loo_oracle,LOO oracle,0.982142857142857,1.0,0.0030608156134150355,,,-0.017857142857143016,6.938893903907228e-18
43,107,15,lime,LIME,0.9571428571428571,0.9428571428571427,0.0030540635969560914,,,0.014285714285714346,6.938893903907228e-18
43,108,20,shapley_mc,Monte Carlo Shapley,0.7909774436090224,0.7894736842105263,0.00163342616547002,,,0.0015037593984961184,0.0
43,108,20,loo_oracle,LOO oracle,0.9954887218045112,1.0,0.00163342616547002,,,-0.004511278195488799,0.0
43,108,20,lime,LIME,0.900751879699248,0.9022556390977443,0.0005701199440812377,,,-0.0015037593984963404,0.0
43,109,20,shapley_mc,Monte Carlo Shapley,0.7999999999999999,0.793984962406015,0.001524687765185384,,,0.006015037593984918,1.734723475976807e-18
43,109,20,loo_oracle,LOO oracle,0.9984962406015038,1.0,0.0006257038315453101,,,-0.0015037593984962294,1.734723475976807e-18
43,109,20,lime,LIME,0.9503759398496241,0.9443609022556391,0.0006257038315453101,,,0.006015037593985029,1.734723475976807e-18
43,110,20,shapley_mc,Monte Carlo Shapley,0.831578947368421,0.8285714285714285,2.861997383407644e-05,,,0.003007518796992459,2.168404344971009e-19
43,110,20,loo_oracle,LOO oracle,0.9774436090225563,1.0,2.861997383407644e-05,,,-0.022556390977443663,2.168404344971009e-19
43,110,20,lime,LIME,0.9172932330827066,0.9263157894736842,2.861997383407644e-05,,,-0.009022556390977599,2.168404344971009e-19
43,111,20,shapley_mc,Monte Carlo Shapley,0.8210526315789473,0.669172932330827,0.0006600080659617258,,,0.15187969924812028,0.0
43,111,20,loo_oracle,LOO oracle,0.9443609022556391,1.0,-0.0006625678261824031,,,-0.05563909774436093,0.0
43,111,20,lime,LIME,0.8842105263157894,0.8962406015037594,-0.0006625678261824031,,,-0.012030075187969946,0.0
43,112,20,shapley_mc,Monte Carlo Shapley,0.7924812030075187,0.7548872180451127,3.676793096679676e-05,,,0.03759398496240596,8.673617379884035e-19
43,112,20,loo_oracle,LOO oracle,0.9879699248120299,1.0,3.676793096679676e-05,,,-0.012030075187970057,8.673617379884035e-19
43,112,20,lime,LIME,0.9052631578947368,0.932330827067669,-0.0007515979808591644,,,-0.02706766917293224,8.673617379884035e-19
43,113,20,shapley_mc,Monte Carlo Shapley,0.5458646616541353,0.4842105263157894,0.0010068053596188342,,,0.06165413533834585,8.673617379884035e-19
43,113,20,loo_oracle,LOO oracle,0.9593984962406013,1.0,0.0005432259037054799,,,-0.04060150375939875,8.673617379884035e-19
43,113,20,lime,LIME,0.8300751879699247,0.918796992481203,0.0005367267939696552,,,-0.0887218045112782,8.673617379884035e-19
43,114,20,shapley_mc,Monte Carlo Shapley,0.7864661654135338,0.7624060150375939,0.0019340486554014213,,,0.024060150375939893,6.938893903907228e-18
43,114,20,loo_oracle,LOO oracle,0.9879699248120299,1.0,0.0020440218880486416,,,-0.012030075187970057,6.938893903907228e-18
43,114,20,lime,LIME,0.9669172932330825,0.9729323308270676,0.0020440218880486416,,,-0.00601503759398514,6.938893903907228e-18
43,115,20,shapley_mc,Monte Carlo Shapley,0.5894736842105263,0.5774436090225563,0.0007656228480039107,,,0.012030075187969946,0.0
43,115,20,loo_oracle,LOO oracle,0.9954887218045112,1.0,0.0007656228480039107,,,-0.004511278195488799,0.0
43,115,20,lime,LIME,0.9218045112781955,0.9383458646616539,0.00012652384440520192,,,-0.016541353383458413,0.0
43,116,20,shapley_mc,Monte Carlo Shapley,0.7473684210526315,0.7142857142857143,-2.918528219908456e-05,,,0.03308270676691716,4.336808689942018e-19
43,116,20,loo_oracle,LOO oracle,0.9398496240601503,1.0,-0.0005073311425267124,,,-0.06015037593984973,4.336808689942018e-19
43,116,20,lime,LIME,0.849624060150376,0.9353383458646616,-0.0005073311425267124,,,-0.08571428571428563,4.336808689942018e-19
43,117,20,shapley_mc,Monte Carlo Shapley,0.7744360902255639,0.7639097744360903,0.0007060794921365798,,,0.010526315789473606,0.0
43,117,20,loo_oracle,LOO oracle,0.9729323308270676,1.0,0.0008731596137576125,,,-0.02706766917293235,0.0
43,117,20,lime,LIME,0.9022556390977443,0.9533834586466164,0.0008731596137576125,,,-0.05112781954887213,0.0
43,118,20,shapley_mc,Monte Carlo Shapley,0.849624060150376,0.7533834586466165,0.0007625846478441778,,,0.09624060150375946,2.168404344971009e-19
43,118,20,loo_oracle,LOO oracle,0.932330827067669,1.0,0.000191845646072053,,,-0.06766917293233099,2.168404344971009e-19
43,118,20,lime,LIME,0.801503759398496,0.9097744360902256,0.000191845646072053,,,-0.10827067669172952,2.168404344971009e-19
43,119,20,shapley_mc,Monte Carlo Shapley,0.7338345864661654,0.7338345864661654,0.0018890148412230023,,,0.0,0.0
43,119,20,loo_oracle,LOO oracle,1.0,1.0,0.0018890148412230023,,,0.0,0.0
43,119,20,lime,LIME,0.9834586466165413,0.9834586466165413,0.0018890148412230023,,,0.0,0.0
43,120,20,shapley_mc,Monte Carlo Shapley,0.8586466165413533,0.8225563909774435,-0.00021053193034276108,,,0.03609022556390984,4.336808689942018e-19
43,120,20,loo_oracle,LOO oracle,0.9774436090225563,1.0,-0.000653166822575546,,,-0.022556390977443663,4.336808689942018e-19
43,120,20,lime,LIME,0.8736842105263156,0.900751879699248,-0.000653166822575546,,,-0.02706766917293235,4.336808689942018e-19
43,121,20,shapley_mc,Monte Carlo Shapley,0.6451127819548872,0.6451127819548872,0.0012904100456030965,,,0.0,0.0
43,121,20,loo_oracle,LOO oracle,1.0,1.0,0.0003656531855824041,,,0.0,0.0
43,121,20,lime,LIME,0.9864661654135337,0.9864661654135337,0.0003656531855824041,,,0.0,0.0
43,122,20,shapley_mc,Monte Carlo Shapley,0.5548872180451127,0.5082706766917292,-0.00012054828081931035,,,0.046616541353383445,0.0
43,122,20,loo_oracle,LOO oracle,0.9699248120300751,1.0,-0.0006012357028087334,,,-0.03007518796992492,0.0
43,122,20,lime,LIME,0.8030075187969924,0.875187969924812,-0.0006012357028087334,,,-0.07218045112781957,0.0
43,123,18,shapley_mc,Monte Carlo Shapley,0.7192982456140351,0.6160990712074303,-2.5361014894975664e-05,,,0.10319917440660475,0.0
43,123,18,loo_oracle,LOO oracle,0.9504643962848297,1.0,-0.0005895649119120328,,,-0.049535603715170295,0.0
43,123,18,lime,LIME,0.7420020639834881,0.8637770897832818,-0.0005895649119120328,,,-0.12177502579979371,0.0
43,124,20,shapley_mc,Monte Carlo Shapley,0.613533834586466,0.6075187969924812,0.0010960455282891246,,,0.006015037593984807,1.734723475976807e-18
43,124,20,loo_oracle,LOO oracle,0.9984962406015038,1.0,0.0012404734526828554,,,-0.0015037593984962294,1.734723475976807e-18
43,124,20,lime,LIME,0.9639097744360902,0.9654135338345864,0.0012404734526828554,,,-0.0015037593984962294,1.734723475976807e-18
43,125,20,shapley_mc,Monte Carlo Shapley,0.8766917293233082,0.8736842105263156,0.0020125735239213682,,,0.00300751879699257,5.204170427930421e-18
43,125,20,loo_oracle,LOO oracle,0.9984962406015038,1.0,0.0020125735239213682,,,-0.0015037593984962294,5.204170427930421e-18
43,125,20,lime,LIME,0.9308270676691727,0.9293233082706768,0.0020125735239213682,,,0.0015037593984958963,5.204170427930421e-18
43,126,20,shapley_mc,Monte Carlo Shapley,0.863157894736842,0.863157894736842,-0.0011236220347723425,,,0.0,0.0
43,126,20,loo_oracle,LOO oracle,0.9864661654135337,1.0,-2.2074853853082388e-05,,,-0.013533834586466287,0.0
43,126,20,lime,LIME,0.9353383458646616,0.9338345864661652,-0.0011236220347723425,,,0.0015037593984963404,0.0
43,127,16,shapley_mc,Monte Carlo Shapley,0.8441176470588234,0.8588235294117647,0.001239457107091002,,,-0.014705882352941235,1.734723475976807e-18
43,127,16,loo_oracle,LOO oracle,0.9941176470588234,1.0,0.0005311747813107615,,,-0.005882352941176561,1.734723475976807e-18
43,127,16,lime,LIME,0.9088235294117648,0.9176470588235294,0.0005311747813107615,,,-0.008823529411764564,1.734723475976807e-18
43,128,20,shapley_mc,Monte Carlo Shapley,0.6120300751879698,0.5969924812030075,0.0011618145188947437,,,0.015037593984962294,0.0
43,128,20,loo_oracle,LOO oracle,0.993984962406015,1.0,0.0011618145188947437,,,-0.006015037593985029,0.0
43,128,20,lime,LIME,0.9744360902255638,0.9744360902255638,0.0010944700314491351,,,0.0,0.0
43,129,20,shapley_mc,Monte Carlo Shapley,0.6962406015037594,0.6,0.00034016163292982515,,,0.09624060150375946,0.0
43,129,20,loo_oracle,LOO oracle,0.9804511278195487,1.0,2.5200993577167985e-05,,,-0.019548872180451315,0.0
43,129,20,lime,LIME,0.8406015037593983,0.8781954887218045,2.5200993577167985e-05,,,-0.03759398496240618,0.0
43,130,20,shapley_mc,Monte Carlo Shapley,0.7368421052631579,0.6872180451127818,0.001031221338089805,,,0.049624060150376015,0.0
43,130,20,loo_oracle,LOO oracle,0.9759398496240601,1.0,0.001031221338089805,,,-0.024060150375939893,0.0
43,130,20,lime,LIME,0.7187969924812029,0.7593984962406014,0.001031221338089805,,,-0.04060150375939853,0.0
43,131,20,shapley_mc,Monte Carlo Shapley,0.8766917293233082,0.8691729323308269,0.0011675794604534273,,,0.007518796992481258,0.0
43,131,20,loo_oracle,LOO oracle,0.9984962406015038,1.0,0.0011675794604534273,,,-0.0015037593984962294,0.0
43,131,20,lime,LIME,0.9037593984962405,0.9082706766917292,0.0011675794604534273,,,-0.004511278195488688,0.0
43,132,20,shapley_mc,Monte Carlo Shapley,0.5834586466165413,0.4586466165413533,-5.702176140170989e-05,,,0.12481203007518804,0.0
43,132,20,loo_oracle,LOO oracle,0.9774436090225563,1.0,-0.0005339077599801345,,,-0.022556390977443663,0.0
43,132,20,lime,LIME,0.8225563909774435,0.8676691729323308,-0.0005339077599801345,,,-0.04511278195488733,0.0
43,133,20,shapley_mc,Monte Carlo Shapley,0.6947368421052631,0.6571428571428571,-0.0001468623697960525,,,0.03759398496240596,4.336808689942018e-19
43,133,20,loo_oracle,LOO oracle,0.9729323308270676,1.0,-0.0001362346438755213,,,-0.02706766917293235,4.336808689942018e-19
43,133,20,lime,LIME,0.863157894736842,0.900751879699248,-0.0001468623697960525,,,-0.03759398496240596,4.336808689942018e-19
43,134,20,shapley_mc,Monte Carlo Shapley,0.8691729323308269,0.8736842105263156,-0.001086957281652201,,,-0.004511278195488688,0.0
43,134,20,loo_oracle,LOO oracle,0.9924812030075187,1.0,-0.001086957281652201,,,-0.007518796992481258,0.0
43,134,20,lime,LIME,0.9203007518796992,0.9172932330827066,-0.001086957281652201,,,0.00300751879699257,0.0
43,135,20,shapley_mc,Monte Carlo Shapley,0.8646616541353382,0.8285714285714285,-8.651224814471004e-05,,,0.03609022556390973,2.168404344971009e-19
43,135,20,loo_oracle,LOO oracle,0.9849624060150375,1.0,-0.0006785516273319359,,,-0.015037593984962516,2.168404344971009e-19
43,135,20,lime,LIME,0.7669172932330827,0.8120300751879698,-0.0006785516273319359,,,-0.045112781954887105,2.168404344971009e-19
43,136,20,shapley_mc,Monte Carlo Shapley,0.7909774436090224,0.7714285714285714,9.073565929546001e-05,,,0.019548872180451093,4.336808689942018e-19
43,136,20,loo_oracle,LOO oracle,0.9954887218045112,1.0,9.073565929546001e-05,,,-0.004511278195488799,4.336808689942018e-19
43,136,20,lime,LIME,0.8691729323308269,0.8992481203007519,9.073565929546001e-05,,,-0.03007518796992492,4.336808689942018e-19
43,137,20,shapley_mc,Monte Carlo Shapley,0.8706766917293233,0.8872180451127819,-5.6635940179350364e-05,,,-0.016541353383458635,4.336808689942018e-19
43,137,20,loo_oracle,LOO oracle,0.9669172932330825,1.0,1.635874358868472e-05,,,-0.03308270676691749,4.336808689942018e-19
43,137,20,lime,LIME,0.918796992481203,0.9338345864661652,1.635874358868472e-05,,,-0.015037593984962294,4.336808689942018e-19
43,138,20,shapley_mc,Monte Carlo Shapley,0.8872180451127819,0.8887218045112781,0.0008298665513611914,,,-0.0015037593984962294,8.673617379884035e-19
43,138,20,loo_oracle,LOO oracle,0.9729323308270676,1.0,0.0008298665513611914,,,-0.02706766917293235,8.673617379884035e-19
43,138,20,lime,LIME,0.9473684210526315,0.9744360902255638,0.0008298665513611914,,,-0.02706766917293224,8.673617379884035e-19
43,139,20,shapley_mc,Monte Carlo Shapley,0.8857142857142858,0.8721804511278194,0.00014380753852877293,,,0.013533834586466398,9.75781955236954e-19
43,139,20,loo_oracle,LOO oracle,0.993984962406015,1.0,5.129318795538129e-05,,,-0.006015037593985029,9.75781955236954e-19
