dataset,model,evaluation_mode,utility,analysis_role,condition,method,method_label,metric,mean,ci95_low,ci95_high,n_users,n_seeds,missing_users
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,greedy_cf,Greedy sequential deletion,top1_precision,0.096,0.064,0.136,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,greedy_cf,Greedy sequential deletion,top3_precision,0.43466666666666665,0.404,0.4653333333333334,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,greedy_cf,Greedy sequential deletion,top5_precision,0.5405333333333333,0.5125333333333333,0.5679999999999998,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,greedy_cf,Greedy sequential deletion,joint_effect_primary,3.1102140192609264e-06,-0.00020077357861161658,0.00020176893864242272,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,greedy_cf,Greedy sequential deletion,joint_effect_ndcg,0.0045643435950248265,0.000587365831841254,0.00964749218647255,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,greedy_cf,Greedy sequential deletion,joint_effect_target_margin,3.1102140192609264e-06,-0.00020333131962819363,0.00020450953389964183,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,greedy_cf,Greedy sequential deletion,intervention_success,0.536,0.472,0.6,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,greedy_cf,Greedy sequential deletion,abstention,0.0,0.0,0.0,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,greedy_cf,Greedy sequential deletion,joint_regret_primary,0.0028338177863234002,0.0026024255031559954,0.0031024298856591366,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,greedy_cf,Greedy sequential deletion,normalized_regret_primary,1.033888989981906,0.9691003326759132,1.098175956316655,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,greedy_cf,Greedy sequential deletion,joint_regret_ndcg,0.013950518429601834,0.005544588470563233,0.024108115809977113,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,greedy_cf,Greedy sequential deletion,normalized_regret_ndcg,0.6188535220446528,0.4072490946482903,0.8338373151217828,20,5,230
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,greedy_cf,Greedy sequential deletion,intervention_success_ndcg,0.044,0.02,0.072,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,greedy_cf,Greedy sequential deletion,aia_null_mean,0.0007399668813920566,-0.0004921080282131712,0.0019787797040907973,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,greedy_cf,Greedy sequential deletion,aia_null_p95,0.3878180072605274,0.3799025822561331,0.39724820701461333,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,greedy_cf,Greedy sequential deletion,aia_permutation_p,0.13645148514851485,0.11492257425742575,0.16036455445544553,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,lime,LIME,aia,0.8923842389854353,0.8782603958432992,0.9058302936327375,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,lime,LIME,aia_ndcg,0.47073300988066574,0.3605951972317456,0.5815521274782671,18,5,232
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,lime,LIME,faithfulness_alignment,0.9255505674017355,0.9158844285849006,0.9345754957494731,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,lime,LIME,actionability_gap,-0.033166328416300156,-0.04147309503911401,-0.025835973448424608,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,lime,LIME,signed_alignment,0.9633678882691024,0.9565904931165441,0.9691875511001905,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,lime,LIME,signed_alignment_ndcg,0.6832651809664188,0.5933873852378321,0.7716543352204048,18,5,232
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,lime,LIME,direction_accuracy,0.9553061353232252,0.9494633452995233,0.9608289919132296,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,lime,LIME,direction_accuracy_ndcg,0.9569708994708996,0.9279209656084655,0.9819444444444445,18,5,232
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,lime,LIME,top1_precision,0.8543999999999999,0.8184000000000001,0.8872000000000001,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,lime,LIME,top3_precision,0.9034666666666668,0.8866666666666666,0.9194666666666667,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,lime,LIME,top5_precision,0.9147199999999999,0.9003199999999999,0.92896,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,lime,LIME,joint_effect_primary,0.002788514941685779,0.0026576804060053014,0.0029292422428842594,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,lime,LIME,joint_effect_ndcg,0.014457522492232455,0.006726798769642332,0.023988062770416985,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,lime,LIME,joint_effect_target_margin,0.002788514941685779,0.0026594085288542007,0.0029294398137553546,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,lime,LIME,intervention_success,1.0,1.0,1.0,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,lime,LIME,abstention,0.0,0.0,0.0,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,lime,LIME,joint_regret_primary,4.841305865688463e-05,3.286295080866665e-05,6.783341475285927e-05,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,lime,LIME,normalized_regret_primary,0.022224131261780977,0.014794529309104949,0.03138990340675655,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,lime,LIME,joint_regret_ndcg,0.004057339532394207,0.0003242232313154091,0.009606034360651798,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,lime,LIME,normalized_regret_ndcg,0.20755821850880501,0.05971233375760091,0.3768037653176958,20,5,230
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,lime,LIME,intervention_success_ndcg,0.072,0.04,0.104,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,lime,LIME,aia_null_mean,-0.00044860753587084044,-0.0017663605693983419,0.000834245464738985,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,lime,LIME,aia_null_p95,0.3875194017181905,0.37962953478232603,0.39686643460608595,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,lime,LIME,aia_permutation_p,0.013980198019801982,0.01043168316831683,0.01943841584158415,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,loo,Leave-one-out,aia,0.9579583462964725,0.9491020391108744,0.9657806496404695,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,loo,Leave-one-out,aia_ndcg,0.5302899317106354,0.42180322586029007,0.6386030871599427,18,5,232
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,loo,Leave-one-out,faithfulness_alignment,1.0,1.0,1.0,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,loo,Leave-one-out,actionability_gap,-0.042041653703527616,-0.05096534219393181,-0.03425877926648396,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,loo,Leave-one-out,signed_alignment,0.9879856795853882,0.9828407284513508,0.9917306698410935,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,loo,Leave-one-out,signed_alignment_ndcg,0.7102776444936472,0.6244718922900614,0.7922751616830522,18,5,232
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,loo,Leave-one-out,direction_accuracy,0.9802809548380755,0.9753039334856749,0.9846957177871148,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,loo,Leave-one-out,direction_accuracy_ndcg,0.9666005291005292,0.9365079365079365,0.9930555555555556,18,5,232
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,loo,Leave-one-out,top1_precision,0.94,0.908,0.968,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,loo,Leave-one-out,top3_precision,0.948,0.932,0.9626666666666668,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,loo,Leave-one-out,top5_precision,0.9525333333333333,0.9394666666666667,0.9648,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,loo,Leave-one-out,joint_effect_primary,0.0027859673023005326,0.0026684342330406613,0.002905917580886729,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,loo,Leave-one-out,joint_effect_ndcg,0.014272161003058247,0.006590052640698365,0.023643625395098507,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,loo,Leave-one-out,joint_effect_target_margin,0.0027859673023005326,0.0026682573497928855,0.0028996623900336823,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,loo,Leave-one-out,intervention_success,1.0,1.0,1.0,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,loo,Leave-one-out,abstention,0.0,0.0,0.0,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,loo,Leave-one-out,joint_regret_primary,5.096069804213155e-05,1.0234946889980257e-05,0.00012729061637715074,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,loo,Leave-one-out,normalized_regret_primary,0.011195281035248524,0.0050016010076905084,0.01914476381974829,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,loo,Leave-one-out,joint_regret_ndcg,0.004242701021568415,0.00045900631641785614,0.009975126183871441,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,loo,Leave-one-out,normalized_regret_ndcg,0.21328308719712621,0.06877894877539055,0.37770205163000453,20,5,230
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,loo,Leave-one-out,intervention_success_ndcg,0.072,0.044,0.104,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,loo,Leave-one-out,aia_null_mean,-7.659155138273618e-05,-0.001417283533440187,0.0012856188824046208,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,loo,Leave-one-out,aia_null_p95,0.3861812290000948,0.37824555434714324,0.39550425756088897,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,loo,Leave-one-out,aia_permutation_p,0.012815841584158416,0.009932673267326733,0.01793287128712871,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,random,Random control,aia,0.00392898754503715,-0.00936023910214325,0.017445592625417436,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,random,Random control,aia_ndcg,0.024317025203437776,-0.022524298963962675,0.07264832561818586,18,5,232
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,random,Random control,faithfulness_alignment,0.003315035296721349,-0.010996425484493963,0.01744555103719657,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,random,Random control,actionability_gap,0.0006139522483158004,-0.003421621351421325,0.005376079202752487,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,random,Random control,signed_alignment,-0.004717426710713712,-0.018680648622661836,0.00956157415681419,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,random,Random control,signed_alignment_ndcg,-0.022103281070274424,-0.08503956491356626,0.04593313544626421,18,5,232
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,random,Random control,direction_accuracy,0.4960118540523804,0.48958651000676306,0.5024276895150773,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,random,Random control,direction_accuracy_ndcg,0.5058297258297259,0.4527027417027418,0.5684265873015873,18,5,232
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,random,Random control,top1_precision,0.05040000000000001,0.038400000000000004,0.06319999999999999,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,random,Random control,top3_precision,0.15759999999999996,0.14586666666666667,0.1696,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,random,Random control,top5_precision,0.2556266666666666,0.24522666666666668,0.2661866666666667,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,random,Random control,joint_effect_primary,-0.00012532207011454644,-0.0001936177887744799,-5.82025813728874e-05,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,random,Random control,joint_effect_ndcg,-0.0004890853299749942,-0.0038918003620714106,0.0035088383192970122,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,random,Random control,joint_effect_target_margin,-0.00012532207011454644,-0.00019349820452204422,-5.693917425854061e-05,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,random,Random control,intervention_success,0.456,0.42960000000000004,0.4832,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,random,Random control,abstention,0.0008,0.0,0.0024000000000000002,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,random,Random control,joint_regret_primary,0.002962250070457208,0.00280506835580803,0.0031344700528551208,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,random,Random control,normalized_regret_primary,1.0486921364301547,1.0236408498110061,1.0746388740586403,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,random,Random control,joint_regret_ndcg,0.019003947354601657,0.008950849902270342,0.03133898912683046,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,random,Random control,normalized_regret_ndcg,1.2434665742993882,0.8573195801178404,1.7781818162077674,20,5,230
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,random,Random control,intervention_success_ndcg,0.0208,0.009600000000000001,0.033600000000000005,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,random,Random control,aia_null_mean,-0.00024540561201174594,-0.0016290649108243573,0.0011768770859585903,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,random,Random control,aia_null_p95,0.38501084139446434,0.3774212938530709,0.3938937293598924,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,random,Random control,aia_permutation_p,0.49980990099009903,0.484459405940594,0.515390099009901,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,shapley_mc,Monte Carlo Shapley,aia,0.6180448912299801,0.5910199462230005,0.6443946040063896,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,shapley_mc,Monte Carlo Shapley,aia_ndcg,0.34755283181857255,0.17000770061232015,0.5093610473422647,18,5,232
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,shapley_mc,Monte Carlo Shapley,faithfulness_alignment,0.5742428085154162,0.543100639301283,0.6027962403564562,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,shapley_mc,Monte Carlo Shapley,actionability_gap,0.04380208271456397,0.033941422352474736,0.05453685853285231,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,shapley_mc,Monte Carlo Shapley,signed_alignment,0.877385222696098,0.8620005217646791,0.8912724714550849,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,shapley_mc,Monte Carlo Shapley,signed_alignment_ndcg,0.6321680382428924,0.5337903733818543,0.7310965381154128,18,5,232
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,shapley_mc,Monte Carlo Shapley,direction_accuracy,0.8360489444748578,0.8229423126102484,0.8486824979769971,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,shapley_mc,Monte Carlo Shapley,direction_accuracy_ndcg,0.9253306878306878,0.8576025132275132,0.9782407407407407,18,5,232
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,shapley_mc,Monte Carlo Shapley,top1_precision,0.6464,0.6,0.6928,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,shapley_mc,Monte Carlo Shapley,top3_precision,0.7736,0.7482666666666666,0.7981333333333335,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,shapley_mc,Monte Carlo Shapley,top5_precision,0.8098666666666666,0.78928,0.8295466666666667,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,shapley_mc,Monte Carlo Shapley,joint_effect_primary,0.002658716089600852,0.00250721317519783,0.0028194475660282227,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,shapley_mc,Monte Carlo Shapley,joint_effect_ndcg,0.011521873546389344,0.004579363099840031,0.019998034211760492,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,shapley_mc,Monte Carlo Shapley,joint_effect_target_margin,0.002658716089600852,0.0025101261643600283,0.0028172408592188475,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,shapley_mc,Monte Carlo Shapley,intervention_success,0.9864,0.972,0.9976,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,shapley_mc,Monte Carlo Shapley,abstention,0.0,0.0,0.0,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,shapley_mc,Monte Carlo Shapley,joint_regret_primary,0.0001782119107418097,0.00014440598696394534,0.0002156510542534701,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,shapley_mc,Monte Carlo Shapley,normalized_regret_primary,0.09254561851209821,0.0714955683912713,0.11549611080110898,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,shapley_mc,Monte Carlo Shapley,joint_regret_ndcg,0.006992988478237315,0.0017430714041683313,0.013825542598275101,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,shapley_mc,Monte Carlo Shapley,normalized_regret_ndcg,0.29046560605593585,0.12940247663348298,0.4686025821024281,20,5,230
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,shapley_mc,Monte Carlo Shapley,intervention_success_ndcg,0.06720000000000001,0.0384,0.0992,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,shapley_mc,Monte Carlo Shapley,aia_null_mean,-6.44993741524405e-06,-0.0012405291009597206,0.001215448318635032,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,shapley_mc,Monte Carlo Shapley,aia_null_p95,0.3863760142186888,0.3785446190919623,0.39565172001700505,250,5,0
MovieLens-1M,itemknn,full_unseen_catalogue,target_margin,full_catalogue,full_catalogue,shapley_mc,Monte Carlo Shapley,aia_permutation_p,0.04754059405940594,0.0351681188118812,0.062235049504950485,250,5,0
MovieLens-1M,itemknn,sampled_unseen_negatives_with_target,ndcg,sensitivity,utility-ndcg,greedy_cf,Greedy sequential deletion,aia,0.2874711988364259,0.22537429152821772,0.3470573469521776,86,5,164
MovieLens-1M,itemknn,sampled_unseen_negatives_with_target,ndcg,sensitivity,utility-ndcg,greedy_cf,Greedy sequential deletion,aia_ndcg,0.2874711988364259,0.22535991770940664,0.34855371559923165,86,5,164
MovieLens-1M,itemknn,sampled_unseen_negatives_with_target,ndcg,sensitivity,utility-ndcg,greedy_cf,Greedy sequential deletion,faithfulness_alignment,0.33701875319703756,0.29112005734423807,0.38165281335232193,107,5,143
MovieLens-1M,itemknn,sampled_unseen_negatives_with_target,ndcg,sensitivity,utility-ndcg,greedy_cf,Greedy sequential deletion,actionability_gap,-0.0633971791792144,-0.10480426488285555,-0.023949014484218385,86,5,164
MovieLens-1M,itemknn,sampled_unseen_negatives_with_target,ndcg,sensitivity,utility-ndcg,greedy_cf,Greedy sequential deletion,signed_alignment,0.44172859627769584,0.39647020042292946,0.4869300029849082,86,5,164
MovieLens-1M,itemknn,sampled_unseen_negatives_with_target,ndcg,sensitivity,utility-ndcg,greedy_cf,Greedy sequential deletion,signed_alignment_ndcg,0.44172859627769584,0.39715610295942727,0.48615557971723916,86,5,164
MovieLens-1M,itemknn,sampled_unseen_negatives_with_target,ndcg,sensitivity,utility-ndcg,greedy_cf,Greedy sequential deletion,direction_accuracy,0.5040092013929223,0.4397811966779991,0.5708081542165845,86,5,164
MovieLens-1M,itemknn,sampled_unseen_negatives_with_target,ndcg,sensitivity,utility-ndcg,greedy_cf,Greedy sequential deletion,direction_accuracy_ndcg,0.5040092013929223,0.4389007496056914,0.5702291813483673,86,5,164
MovieLens-1M,itemknn,sampled_unseen_negatives_with_target,ndcg,sensitivity,utility-ndcg,greedy_cf,Greedy sequential deletion,top1_precision,0.06,0.032,0.092,250,5,0
MovieLens-1M,itemknn,sampled_unseen_negatives_with_target,ndcg,sensitivity,utility-ndcg,greedy_cf,Greedy sequential deletion,top3_precision,0.08,0.057333333333333326,0.104,250,5,0
MovieLens-1M,itemknn,sampled_unseen_negatives_with_target,ndcg,sensitivity,utility-ndcg,greedy_cf,Greedy sequential deletion,top5_precision,0.07280000000000002,0.0544,0.09280000000000001,250,5,0
MovieLens-1M,itemknn,sampled_unseen_negatives_with_target,ndcg,sensitivity,utility-ndcg,greedy_cf,Greedy sequential deletion,joint_effect_primary,0.030747190239458842,0.019417096693746357,0.04347194197327777,250,5,0
MovieLens-1M,itemknn,sampled_unseen_negatives_with_target,ndcg,sensitivity,utility-ndcg,greedy_cf,Greedy sequential deletion,joint_effect_ndcg,0.030747190239458842,0.01948590476846856,0.04303966328834811,250,5,0
MovieLens-1M,itemknn,sampled_unseen_negatives_with_target,ndcg,sensitivity,utility-ndcg,greedy_cf,Greedy sequential deletion,joint_effect_target_margin,0.0006194923090657413,0.000513863881334851,0.0007283942754970775,250,5,0
MovieLens-1M,itemknn,sampled_unseen_negatives_with_target,ndcg,sensitivity,utility-ndcg,greedy_cf,Greedy sequential deletion,intervention_success,0.168,0.124,0.216,250,5,0
MovieLens-1M,itemknn,sampled_unseen_negatives_with_target,ndcg,sensitivity,utility-ndcg,greedy_cf,Greedy sequential deletion,abstention,0.32,0.264,0.38,250,5,0
MovieLens-1M,itemknn,sampled_unseen_negatives_with_target,ndcg,sensitivity,utility-ndcg,greedy_cf,Greedy sequential deletion,joint_regret_primary,0.03250569935155088,0.022000665007845133,0.0441613117394867,250,5,0
MovieLens-1M,itemknn,sampled_unseen_negatives_with_target,ndcg,sensitivity,utility-ndcg,greedy_cf,Greedy sequential deletion,normalized_regret_primary,0.8418668716206559,0.51629418832215,1.4097511039861694,85,5,165
MovieLens-1M,itemknn,sampled_unseen_negatives_with_target,ndcg,sensitivity,utility-ndcg,greedy_cf,Greedy sequential deletion,joint_regret_ndcg,0.03250569935155088,0.022021148083772965,0.04397370696170009,250,5,0
MovieLens-1M,itemknn,sampled_unseen_negatives_with_target,ndcg,sensitivity,utility-ndcg,greedy_cf,Greedy sequential deletion,normalized_regret_ndcg,0.8418668716206559,0.515259559647966,1.3940211339729651,85,5,165
MovieLens-1M,itemknn,sampled_unseen_negatives_with_target,ndcg,sensitivity,utility-ndcg,greedy_cf,Greedy sequential deletion,intervention_success_ndcg,0.168,0.124,0.216,250,5,0
MovieLens-1M,itemknn,sampled_unseen_negatives_with_target,ndcg,sensitivity,utility-ndcg,greedy_cf,Greedy sequential deletion,aia_null_mean,-0.0004940835011287686,-0.002627201698841394,0.001647766176790103,86,5,164
MovieLens-1M,itemknn,sampled_unseen_negatives_with_target,ndcg,sensitivity,utility-ndcg,greedy_cf,Greedy sequential deletion,aia_null_p95,0.42443402729298707,0.4043559852277636,0.44766905380498956,86,5,164
MovieLens-1M,itemknn,sampled_unseen_negatives_with_target,ndcg,sensitivity,utility-ndcg,greedy_cf,Greedy sequential deletion,aia_permutation_p,0.24510706884641953,0.19111155883030165,0.3044905595210684,86,5,164
MovieLens-1M,itemknn,sampled_unseen_negatives_with_target,ndcg,sensitivity,utility-ndcg,lime,LIME,aia,0.4369770038205641,0.38262828485408673,0.4859772939719601,86,5,164
MovieLens-1M,itemknn,sampled_unseen_negatives_with_target,ndcg,sensitivity,utility-ndcg,lime,LIME,aia_ndcg,0.4369770038205641,0.38429280310490804,0.485357848647301,86,5,164
MovieLens-1M,itemknn,sampled_unseen_negatives_with_target,ndcg,sensitivity,utility-ndcg,lime,LIME,faithfulness_alignment,0.5760426170864656,0.537220871959616,0.6121022920948499,107,5,143
MovieLens-1M,itemknn,sampled_unseen_negatives_with_target,ndcg,sensitivity,utility-ndcg,lime,LIME,actionability_gap,-0.1496760416257631,-0.19080485727509436,-0.1101354752543571,86,5,164
MovieLens-1M,itemknn,sampled_unseen_negatives_with_target,ndcg,sensitivity,utility-ndcg,lime,LIME,signed_alignment,0.6226634044647408,0.5811335517348627,0.6636258266152064,86,5,164
MovieLens-1M,itemknn,sampled_unseen_negatives_with_target,ndcg,sensitivity,utility-ndcg,lime,LIME,signed_alignment_ndcg,0.6226634044647408,0.5799733889470355,0.6644694840454082,86,5,164
MovieLens-1M,itemknn,sampled_unseen_negatives_with_target,ndcg,sensitivity,utility-ndcg,lime,LIME,direction_accuracy,0.9688893922614854,0.9473750251686298,0.9868380398671096,86,5,164
